fecha,division,variacion_mensual,variacion_interanual,region
2021-06-01,Bienes y servicios varios,,,Pampeana
2021-06-01,Bienes y servicios varios,,,Noreste
2021-06-01,Bienes y servicios varios,1.0,,Noroeste
2021-06-01,Bienes y servicios varios,,,Cuyo
2021-06-01,Bienes y servicios varios,3.0,,Patagonia
2021-06-01,Bienes y servicios varios,2.0,,Nacional
2021-06-01,,,,GBA
2021-06-01,,0.0,,Pampeana
2021-06-01,,,,Noreste
2021-06-01,,0.0,,Noroeste
2021-06-01,,,,Cuyo
2021-06-01,,,,Patagonia
2021-06-01,,,,Nacional
2021-06-01,,,53.0,GBA
2021-06-01,,,56.0,Pampeana
2021-06-01,,,,Noreste
2021-06-01,,,,Noroeste
2021-06-01,,,,Cuyo
2021-06-01,,,,Patagonia
2021-06-01,,,,Nacional
2021-06-01,,,,GBA
2021-06-01,,,,Pampeana
2021-06-01,,,,Noreste
2021-06-01,,,,Noroeste
2021-06-01,,,,Cuyo
2021-06-01,,4.0,,Patagonia
2021-06-01,,,,Nacional
2021-06-01,,,56.0,GBA
2021-06-01,,,58.0,Pampeana
2021-06-01,,,,Noreste
2021-06-01,,,,Noroeste
2021-06-01,,,,Cuyo
2021-06-01,,,,Patagonia
2021-06-01,,,57.0,Nacional
2021-06-01,,,,GBA
2021-06-01,,,,Pampeana
2021-06-01,,3.0,,Noreste
2021-06-01,,,,Noroeste
2021-06-01,,,,Cuyo
2021-06-01,,,,Patagonia
2021-06-01,,,,Nacional
2021-07-01,NIVEL GENERAL,,,GBA
2021-07-01,NIVEL GENERAL,,53.0,Pampeana
2021-07-01,NIVEL GENERAL,3.0,,Noreste
2021-07-01,NIVEL GENERAL,,52.0,Noroeste
2021-07-01,NIVEL GENERAL,,,Cuyo
2021-07-01,NIVEL GENERAL,,,Patagonia
2021-07-01,NIVEL GENERAL,3.0,,Nacional
2021-07-01,Alimentos y bebidas no alcohólicas,,,GBA
2021-07-01,Alimentos y bebidas no alcohólicas,,59.0,Pampeana
2021-07-01,Alimentos y bebidas no alcohólicas,3.0,,Noreste
2021-07-01,Alimentos y bebidas no alcohólicas,,57.0,Noroeste
2021-07-01,Alimentos y bebidas no alcohólicas,,,Cuyo
2021-07-01,Alimentos y bebidas no alcohólicas,,,Patagonia
2021-07-01,Alimentos y bebidas no alcohólicas,,,Nacional
2021-07-01,Bebidas alcohólicas y tabaco,,,GBA
2021-07-01,Bebidas alcohólicas y tabaco,,,Pampeana
2021-07-01,Bebidas alcohólicas y tabaco,,,Noreste
2021-07-01,Bebidas alcohólicas y tabaco,,,Noroeste
2021-07-01,Bebidas alcohólicas y tabaco,,,Cuyo
2021-07-01,Bebidas alcohólicas y tabaco,,,Patagonia
2021-07-01,Bebidas alcohólicas y tabaco,,,Nacional
2021-07-01,Prendas de vestir y calzado,,,GBA
2021-07-01,Prendas de vestir y calzado,,,Pampeana
2021-07-01,Prendas de vestir y calzado,,,Noreste
2021-07-01,Prendas de vestir y calzado,,,Noroeste
2021-07-01,Prendas de vestir y calzado,,,Cuyo
2021-07-01,Prendas de vestir y calzado,,,Patagonia
2021-07-01,Prendas de vestir y calzado,,,Nacional
2021-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,GBA
2021-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Pampeana
2021-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noreste
2021-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noroeste
2021-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Cuyo
2021-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",3.0,29.0,Patagonia
2021-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Nacional
2021-07-01,Equipamiento y mantenimiento del hogar,,,GBA
2021-07-01,Equipamiento y mantenimiento del hogar,,,Pampeana
2021-07-01,Equipamiento y mantenimiento del hogar,,,Noreste
2021-07-01,Equipamiento y mantenimiento del hogar,,,Noroeste
2021-07-01,Equipamiento y mantenimiento del hogar,,,Cuyo
2021-07-01,Equipamiento y mantenimiento del hogar,3.0,,Patagonia
2021-07-01,Equipamiento y mantenimiento del hogar,,,Nacional
2021-07-01,Salud,,,GBA
2021-07-01,Salud,,,Pampeana
2021-07-01,Salud,,60.0,Noreste
2021-07-01,Salud,,,Noroeste
2021-07-01,Salud,,,Cuyo
2021-07-01,Salud,,,Patagonia
2021-07-01,Salud,,,Nacional
2021-07-01,Transporte,,,GBA
2021-07-01,Transporte,,,Pampeana
2021-07-01,Transporte,,,Noreste
2021-07-01,Transporte,,,Noroeste
2021-07-01,Transporte,,,Cuyo
2021-07-01,Transporte,,,Patagonia
2021-07-01,Transporte,,,Nacional
2021-07-01,Comunicación,,,GBA
2021-07-01,Comunicación,,,Pampeana
2021-07-01,Comunicación,,,Noreste
2021-07-01,Comunicación,,,Noroeste
2021-07-01,Comunicación,,,Cuyo
2021-07-01,Comunicación,,,Patagonia
2021-07-01,Comunicación,,,Nacional
2021-07-01,Recreación y cultura,,,GBA
2021-07-01,Recreación y cultura,,,Pampeana
2021-07-01,Recreación y cultura,,,Noreste
2021-07-01,Recreación y cultura,,,Noroeste
2021-07-01,Recreación y cultura,,,Cuyo
2021-07-01,Recreación y cultura,,,Patagonia
2021-07-01,Recreación y cultura,,,Nacional
2021-07-01,Educación,,,GBA
2021-07-01,Educación,,,Pampeana
2021-07-01,Educación,,,Noreste
2021-07-01,Educación,,,Noroeste
2021-07-01,Educación,,,Cuyo
2021-07-01,Educación,,,Patagonia
2021-07-01,Educación,,43.0,Nacional
2021-07-01,Restaurantes y hoteles,,,GBA
2021-07-01,Restaurantes y hoteles,,,Pampeana
2021-07-01,Restaurantes y hoteles,,52.0,Noreste
2021-07-01,Restaurantes y hoteles,,,Noroeste
2021-07-01,Restaurantes y hoteles,,,Cuyo
2021-07-01,Restaurantes y hoteles,,,Patagonia
2021-07-01,Restaurantes y hoteles,,,Nacional
2021-07-01,Bienes y servicios varios,,,GBA
2021-07-01,Bienes y servicios varios,3.0,,Pampeana
2021-07-01,Bienes y servicios varios,,,Noreste
2021-07-01,Bienes y servicios varios,,,Noroeste
2021-07-01,Bienes y servicios varios,,,Cuyo
2021-07-01,Bienes y servicios varios,,,Patagonia
2021-07-01,Bienes y servicios varios,,,Nacional
2021-07-01,,,,GBA
2021-07-01,,,,Pampeana
2021-07-01,,,,Noreste
2021-07-01,,,,Noroeste
2021-07-01,,,,Cuyo
2021-07-01,,,,Patagonia
2021-07-01,,,,Nacional
2021-07-01,,,,GBA
2021-07-01,,,,Pampeana
2021-07-01,,,,Noreste
2021-07-01,,,,Noroeste
2021-07-01,,,,Cuyo
2021-07-01,,,,Patagonia
2021-07-01,,,,Nacional
2021-07-01,,,34.0,GBA
2021-07-01,,,,Pampeana
2021-07-01,,,,Noreste
2021-07-01,,,,Noroeste
2021-07-01,,,,Cuyo
2021-07-01,,,,Patagonia
2021-07-01,,,,Nacional
2021-07-01,,,,GBA
2021-07-01,,,,Pampeana
2021-07-01,,,,Noreste
2021-07-01,,,,Noroeste
2021-07-01,,,,Cuyo
2021-07-01,,,,Patagonia
2021-07-01,,,,Nacional
2021-07-01,,,,GBA
2021-07-01,,,38.0,Pampeana
2021-07-01,,2.0,,Noreste
2021-07-01,,,,Noroeste
2021-07-01,,,,Cuyo
2021-07-01,,,,Patagonia
2021-07-01,,,,Nacional
2021-08-01,NIVEL GENERAL,,,GBA
2021-08-01,NIVEL GENERAL,,,Pampeana
2021-08-01,NIVEL GENERAL,,,Noreste
2021-08-01,NIVEL GENERAL,,,Noroeste
2021-08-01,NIVEL GENERAL,,,Cuyo
2021-08-01,NIVEL GENERAL,,,Patagonia
2021-08-01,NIVEL GENERAL,,,Nacional
2021-08-01,Alimentos y bebidas no alcohólicas,,,GBA
2021-08-01,Alimentos y bebidas no alcohólicas,,,Pampeana
2021-08-01,Alimentos y bebidas no alcohólicas,2.0,,Noreste
2021-08-01,Alimentos y bebidas no alcohólicas,,55.0,Noroeste
2021-08-01,Alimentos y bebidas no alcohólicas,,,Cuyo
2021-08-01,Alimentos y bebidas no alcohólicas,,,Patagonia
2021-08-01,Alimentos y bebidas no alcohólicas,,,Nacional
2021-08-01,Bebidas alcohólicas y tabaco,,,GBA
2021-08-01,Bebidas alcohólicas y tabaco,,,Pampeana
2021-08-01,Bebidas alcohólicas y tabaco,4.0,,Noreste
2021-08-01,Bebidas alcohólicas y tabaco,,55.0,Noroeste
2021-08-01,Bebidas alcohólicas y tabaco,,,Cuyo
2021-08-01,Bebidas alcohólicas y tabaco,,,Patagonia
2021-08-01,Bebidas alcohólicas y tabaco,2.0,,Nacional
2021-08-01,Prendas de vestir y calzado,,,GBA
2021-08-01,Prendas de vestir y calzado,,,Pampeana
2021-08-01,Prendas de vestir y calzado,5.0,,Noreste
2021-08-01,Prendas de vestir y calzado,,,Noroeste
2021-08-01,Prendas de vestir y calzado,2.0,64.0,Cuyo
2021-08-01,Prendas de vestir y calzado,3.0,,Patagonia
2021-08-01,Prendas de vestir y calzado,,,Nacional
2021-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,GBA
2021-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Pampeana
2021-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noreste
2021-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noroeste
2021-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Cuyo
2021-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Patagonia
2021-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Nacional
2021-08-01,Equipamiento y mantenimiento del hogar,3.0,,GBA
2021-08-01,Equipamiento y mantenimiento del hogar,,,Pampeana
2021-08-01,Equipamiento y mantenimiento del hogar,,,Noreste
2021-08-01,Equipamiento y mantenimiento del hogar,,,Noroeste
2021-08-01,Equipamiento y mantenimiento del hogar,,,Cuyo
2021-08-01,Equipamiento y mantenimiento del hogar,,49.0,Patagonia
2021-08-01,Equipamiento y mantenimiento del hogar,,,Nacional
2021-08-01,Salud,,,GBA
2021-08-01,Salud,,60.0,Pampeana
2021-08-01,Salud,,,Noreste
2021-08-01,Salud,,61.0,Noroeste
2021-08-01,Salud,,,Cuyo
2021-08-01,Salud,4.0,,Patagonia
2021-08-01,Salud,,,Nacional
2021-08-01,Transporte,,,GBA
2021-08-01,Transporte,,,Pampeana
2021-08-01,Transporte,3.0,,Noreste
2021-08-01,Transporte,,,Noroeste
2021-08-01,Transporte,,,Cuyo
2021-08-01,Transporte,,,Patagonia
2021-08-01,Transporte,,,Nacional
2021-08-01,Comunicación,,,GBA
2021-08-01,Comunicación,,,Pampeana
2021-08-01,Comunicación,,,Noreste
2021-08-01,Comunicación,,,Noroeste
2021-08-01,Comunicación,,,Cuyo
2021-08-01,Comunicación,,,Patagonia
2021-08-01,Comunicación,,,Nacional
2021-08-01,Recreación y cultura,,51.0,GBA
2021-08-01,Recreación y cultura,,,Pampeana
2021-08-01,Recreación y cultura,3.0,,Noreste
2021-08-01,Recreación y cultura,,,Noroeste
2021-08-01,Recreación y cultura,,,Cuyo
2021-08-01,Recreación y cultura,,,Patagonia
2021-08-01,Recreación y cultura,,,Nacional
2021-08-01,Educación,,,GBA
2021-08-01,Educación,,,Pampeana
2021-08-01,Educación,,37.0,Noreste
2021-08-01,Educación,,,Noroeste
2021-08-01,Educación,,,Cuyo
2021-08-01,Educación,,,Patagonia
2021-08-01,Educación,,48.0,Nacional
2021-08-01,Restaurantes y hoteles,2.0,,GBA
2021-08-01,Restaurantes y hoteles,,,Pampeana
2021-08-01,Restaurantes y hoteles,2.0,,Noreste
2021-08-01,Restaurantes y hoteles,,,Noroeste
2021-08-01,Restaurantes y hoteles,,,Cuyo
2021-08-01,Restaurantes y hoteles,,,Patagonia
2021-08-01,Restaurantes y hoteles,,,Nacional
2021-08-01,Bienes y servicios varios,,,GBA
2021-08-01,Bienes y servicios varios,,,Pampeana
2021-08-01,Bienes y servicios varios,,,Noreste
2021-08-01,Bienes y servicios varios,3.0,,Noroeste
2021-08-01,Bienes y servicios varios,,31.0,Cuyo
2021-08-01,Bienes y servicios varios,,,Patagonia
2021-08-01,Bienes y servicios varios,,,Nacional
2021-08-01,,,,GBA
2021-08-01,,,,Pampeana
2021-08-01,,,,Noreste
2021-08-01,,,,Noroeste
2021-08-01,,,,Cuyo
2021-08-01,,,,Patagonia
2021-08-01,,,,Nacional
2021-08-01,,,,GBA
2021-08-01,,,,Pampeana
2021-08-01,,3.0,,Noreste
2021-08-01,,,,Noroeste
2021-08-01,,3.0,,Cuyo
2021-08-01,,,,Patagonia
2021-08-01,,,,Nacional
2021-08-01,,,,GBA
2021-08-01,,,,Pampeana
2021-08-01,,,,Noreste
2021-08-01,,,,Noroeste
2021-08-01,,,,Cuyo
2021-08-01,,,,Patagonia
2021-08-01,,,,Nacional
2021-08-01,,,,GBA
2021-08-01,,,,Pampeana
2021-08-01,,,,Noreste
2021-08-01,,,,Noroeste
2021-08-01,,,,Cuyo
2021-08-01,,,,Patagonia
2021-08-01,,,,Nacional
2021-08-01,,,,GBA
2021-08-01,,,,Pampeana
2021-08-01,,,,Noreste
2021-08-01,,,,Noroeste
2021-08-01,,,,Cuyo
2021-08-01,,,37.0,Patagonia
2021-08-01,,,,Nacional
2021-09-01,NIVEL GENERAL,,,GBA
2021-09-01,NIVEL GENERAL,,,Pampeana
2021-09-01,NIVEL GENERAL,,,Noreste
2021-09-01,NIVEL GENERAL,,,Noroeste
2021-09-01,NIVEL GENERAL,,,Cuyo
2021-09-01,NIVEL GENERAL,,,Patagonia
2021-09-01,NIVEL GENERAL,,,Nacional
2021-09-01,Alimentos y bebidas no alcohólicas,,,GBA
2021-09-01,Alimentos y bebidas no alcohólicas,,,Pampeana
2021-09-01,Alimentos y bebidas no alcohólicas,,,Noreste
2021-09-01,Alimentos y bebidas no alcohólicas,,,Noroeste
2021-09-01,Alimentos y bebidas no alcohólicas,,,Cuyo
2021-09-01,Alimentos y bebidas no alcohólicas,,,Patagonia
2021-09-01,Alimentos y bebidas no alcohólicas,,,Nacional
2021-09-01,Bebidas alcohólicas y tabaco,,,GBA
2021-09-01,Bebidas alcohólicas y tabaco,,,Pampeana
2021-09-01,Bebidas alcohólicas y tabaco,,,Noreste
2021-09-01,Bebidas alcohólicas y tabaco,,,Noroeste
2021-09-01,Bebidas alcohólicas y tabaco,,,Cuyo
2021-09-01,Bebidas alcohólicas y tabaco,,,Patagonia
2021-09-01,Bebidas alcohólicas y tabaco,,,Nacional
2021-09-01,Prendas de vestir y calzado,,,GBA
2021-09-01,Prendas de vestir y calzado,,,Pampeana
2021-09-01,Prendas de vestir y calzado,4.0,,Noreste
2021-09-01,Prendas de vestir y calzado,6.0,,Noroeste
2021-09-01,Prendas de vestir y calzado,,,Cuyo
2021-09-01,Prendas de vestir y calzado,,,Patagonia
2021-09-01,Prendas de vestir y calzado,6.0,,Nacional
2021-09-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,GBA
2021-09-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Pampeana
2021-09-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noreste
2021-09-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noroeste
2021-09-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Cuyo
2021-09-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Patagonia
2021-09-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Nacional
2021-09-01,Equipamiento y mantenimiento del hogar,,,GBA
2021-09-01,Equipamiento y mantenimiento del hogar,,,Pampeana
2021-09-01,Equipamiento y mantenimiento del hogar,,,Noreste
2021-09-01,Equipamiento y mantenimiento del hogar,,,Noroeste
2021-09-01,Equipamiento y mantenimiento del hogar,,,Cuyo
2021-09-01,Equipamiento y mantenimiento del hogar,,,Patagonia
2021-09-01,Equipamiento y mantenimiento del hogar,,,Nacional
2021-09-01,Salud,,,GBA
2021-09-01,Salud,,,Pampeana
2021-09-01,Salud,,,Noreste
2021-09-01,Salud,,,Noroeste
2021-09-01,Salud,,,Cuyo
2021-09-01,Salud,,,Patagonia
2021-09-01,Salud,,,Nacional
2021-09-01,Transporte,,,GBA
2021-09-01,Transporte,,,Pampeana
2021-09-01,Transporte,,,Noreste
2021-09-01,Transporte,,,Noroeste
2021-09-01,Transporte,,,Cuyo
2021-09-01,Transporte,,,Patagonia
2021-09-01,Transporte,3.0,,Nacional
2021-09-01,Comunicación,,,GBA
2021-09-01,Comunicación,,28.0,Pampeana
2021-09-01,Comunicación,,,Noreste
2021-09-01,Comunicación,1.0,,Noroeste
2021-09-01,Comunicación,,,Cuyo
2021-09-01,Comunicación,,,Patagonia
2021-09-01,Comunicación,,,Nacional
2021-09-01,Recreación y cultura,,,GBA
2021-09-01,Recreación y cultura,,,Pampeana
2021-09-01,Recreación y cultura,,,Noreste
2021-09-01,Recreación y cultura,,,Noroeste
2021-09-01,Recreación y cultura,,,Cuyo
2021-09-01,Recreación y cultura,,,Patagonia
2021-09-01,Recreación y cultura,,52.0,Nacional
2021-09-01,Educación,,,GBA
2021-09-01,Educación,,,Pampeana
2021-09-01,Educación,,,Noreste
2021-09-01,Educación,,,Noroeste
2021-09-01,Educación,,,Cuyo
2021-09-01,Educación,,,Patagonia
2021-09-01,Educación,,,Nacional
2021-09-01,Restaurantes y hoteles,,,GBA
2021-09-01,Restaurantes y hoteles,,,Pampeana
2021-09-01,Restaurantes y hoteles,,,Noreste
2021-09-01,Restaurantes y hoteles,,,Noroeste
2021-09-01,Restaurantes y hoteles,,,Cuyo
2021-09-01,Restaurantes y hoteles,,,Patagonia
2021-09-01,Restaurantes y hoteles,,,Nacional
2021-09-01,Bienes y servicios varios,,,GBA
2021-09-01,Bienes y servicios varios,2.0,,Pampeana
2021-09-01,Bienes y servicios varios,,,Noreste
2021-09-01,Bienes y servicios varios,,,Noroeste
2021-09-01,Bienes y servicios varios,,,Cuyo
2021-09-01,Bienes y servicios varios,,35.0,Patagonia
2021-09-01,Bienes y servicios varios,,,Nacional
2021-09-01,,,,GBA
2021-09-01,,,,Pampeana
2021-09-01,,,,Noreste
2021-09-01,,,,Noroeste
2021-09-01,,7.0,,Cuyo
2021-09-01,,,,Patagonia
2021-09-01,,,,Nacional
2021-09-01,,,,GBA
2021-09-01,,,,Pampeana
2021-09-01,,3.0,57.0,Noreste
2021-09-01,,,,Noroeste
2021-09-01,,,,Cuyo
2021-09-01,,,,Patagonia
2021-09-01,,,57.0,Nacional
2021-09-01,,,,GBA
2021-09-01,,,,Pampeana
2021-09-01,,2.0,,Noreste
2021-09-01,,2.0,,Noroeste
2021-09-01,,2.0,,Cuyo
2021-09-01,,,,Patagonia
2021-09-01,,3.0,,Nacional
2021-09-01,,,,GBA
2021-09-01,,,,Pampeana
2021-09-01,,,,Noreste
2021-09-01,,,,Noroeste
2021-09-01,,3.0,,Cuyo
2021-09-01,,,,Patagonia
2021-09-01,,,,Nacional
2021-09-01,,,,GBA
2021-09-01,,,,Pampeana
2021-09-01,,,,Noreste
2021-09-01,,3.0,,Noroeste
2021-09-01,,,,Cuyo
2021-09-01,,,,Patagonia
2021-09-01,,,,Nacional
2021-10-01,NIVEL GENERAL,,52.0,GBA
2021-10-01,NIVEL GENERAL,,,Pampeana
2021-10-01,NIVEL GENERAL,,,Noreste
2021-10-01,NIVEL GENERAL,,,Noroeste
2021-10-01,NIVEL GENERAL,,,Cuyo
2021-10-01,NIVEL GENERAL,,,Patagonia
2021-10-01,NIVEL GENERAL,,,Nacional
2021-10-01,Alimentos y bebidas no alcohólicas,,,GBA
2021-10-01,Alimentos y bebidas no alcohólicas,,,Pampeana
2021-10-01,Alimentos y bebidas no alcohólicas,,,Noreste
2021-10-01,Alimentos y bebidas no alcohólicas,,,Noroeste
2021-10-01,Alimentos y bebidas no alcohólicas,,,Cuyo
2021-10-01,Alimentos y bebidas no alcohólicas,,,Patagonia
2021-10-01,Alimentos y bebidas no alcohólicas,,,Nacional
2021-10-01,Bebidas alcohólicas y tabaco,,,GBA
2021-10-01,Bebidas alcohólicas y tabaco,,,Pampeana
2021-10-01,Bebidas alcohólicas y tabaco,,,Noreste
2021-10-01,Bebidas alcohólicas y tabaco,,,Noroeste
2021-10-01,Bebidas alcohólicas y tabaco,,,Cuyo
2021-10-01,Bebidas alcohólicas y tabaco,,,Patagonia
2021-10-01,Bebidas alcohólicas y tabaco,,55.0,Nacional
2021-10-01,Prendas de vestir y calzado,,,GBA
2021-10-01,Prendas de vestir y calzado,,,Pampeana
2021-10-01,Prendas de vestir y calzado,,,Noreste
2021-10-01,Prendas de vestir y calzado,,,Noroeste
2021-10-01,Prendas de vestir y calzado,,,Cuyo
2021-10-01,Prendas de vestir y calzado,,,Patagonia
2021-10-01,Prendas de vestir y calzado,,,Nacional
2021-10-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,GBA
2021-10-01,"Vivienda, agua, electricidad, gas y otros combustibles",2.0,,Pampeana
2021-10-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noreste
2021-10-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noroeste
2021-10-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Cuyo
2021-10-01,"Vivienda, agua, electricidad, gas y otros combustibles",2.0,,Patagonia
2021-10-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Nacional
2021-10-01,Equipamiento y mantenimiento del hogar,,,GBA
2021-10-01,Equipamiento y mantenimiento del hogar,,,Pampeana
2021-10-01,Equipamiento y mantenimiento del hogar,,,Noreste
2021-10-01,Equipamiento y mantenimiento del hogar,,,Noroeste
2021-10-01,Equipamiento y mantenimiento del hogar,,,Cuyo
2021-10-01,Equipamiento y mantenimiento del hogar,,,Patagonia
2021-10-01,Equipamiento y mantenimiento del hogar,,47.0,Nacional
2021-10-01,Salud,,61.0,GBA
2021-10-01,Salud,,,Pampeana
2021-10-01,Salud,,,Noreste
2021-10-01,Salud,,,Noroeste
2021-10-01,Salud,,,Cuyo
2021-10-01,Salud,,,Patagonia
2021-10-01,Salud,,,Nacional
2021-10-01,Transporte,,,GBA
2021-10-01,Transporte,,,Pampeana
2021-10-01,Transporte,4.0,,Noreste
2021-10-01,Transporte,,,Noroeste
2021-10-01,Transporte,,,Cuyo
2021-10-01,Transporte,,,Patagonia
2021-10-01,Transporte,,,Nacional
2021-10-01,Comunicación,1.0,,GBA
2021-10-01,Comunicación,,,Pampeana
2021-10-01,Comunicación,,36.0,Noreste
2021-10-01,Comunicación,,,Noroeste
2021-10-01,Comunicación,,,Cuyo
2021-10-01,Comunicación,,,Patagonia
2021-10-01,Comunicación,,,Nacional
2021-10-01,Recreación y cultura,,,GBA
2021-10-01,Recreación y cultura,,,Pampeana
2021-10-01,Recreación y cultura,,,Noreste
2021-10-01,Recreación y cultura,,,Noroeste
2021-10-01,Recreación y cultura,,,Cuyo
2021-10-01,Recreación y cultura,,,Patagonia
2021-10-01,Recreación y cultura,4.0,,Nacional
2021-10-01,Educación,1.0,,GBA
2021-10-01,Educación,2.0,,Pampeana
2021-10-01,Educación,,,Noreste
2021-10-01,Educación,,48.0,Noroeste
2021-10-01,Educación,,,Cuyo
2021-10-01,Educación,,,Patagonia
2021-10-01,Educación,,54.0,Nacional
2021-10-01,Restaurantes y hoteles,,63.0,GBA
2021-10-01,Restaurantes y hoteles,,,Pampeana
2021-10-01,Restaurantes y hoteles,,,Noreste
2021-10-01,Restaurantes y hoteles,,,Noroeste
2021-10-01,Restaurantes y hoteles,,,Cuyo
2021-10-01,Restaurantes y hoteles,,,Patagonia
2021-10-01,Restaurantes y hoteles,,,Nacional
2021-10-01,Bienes y servicios varios,,,GBA
2021-10-01,Bienes y servicios varios,,,Pampeana
2021-10-01,Bienes y servicios varios,,37.0,Noreste
2021-10-01,Bienes y servicios varios,,,Noroeste
2021-10-01,Bienes y servicios varios,3.0,,Cuyo
2021-10-01,Bienes y servicios varios,,,Patagonia
2021-10-01,Bienes y servicios varios,,,Nacional
2021-10-01,,,,GBA
2021-10-01,,,,Pampeana
2021-10-01,,,,Noreste
2021-10-01,,,,Noroeste
2021-10-01,,,,Cuyo
2021-10-01,,,,Patagonia
2021-10-01,,,,Nacional
2021-10-01,,,56.0,GBA
2021-10-01,,,,Pampeana
2021-10-01,,,57.0,Noreste
2021-10-01,,,,Noroeste
2021-10-01,,,,Cuyo
2021-10-01,,,,Patagonia
2021-10-01,,,,Nacional
2021-10-01,,,,GBA
2021-10-01,,,,Pampeana
2021-10-01,,,,Noreste
2021-10-01,,,,Noroeste
2021-10-01,,,,Cuyo
2021-10-01,,,,Patagonia
2021-10-01,,,,Nacional
2021-10-01,,,54.0,GBA
2021-10-01,,,,Pampeana
2021-10-01,,,,Noreste
2021-10-01,,,,Noroeste
2021-10-01,,,,Cuyo
2021-10-01,,3.0,,Patagonia
2021-10-01,,,,Nacional
2021-10-01,,,,GBA
2021-10-01,,,,Pampeana
2021-10-01,,,,Noreste
2021-10-01,,,,Noroeste
2021-10-01,,,,Cuyo
2021-10-01,,,,Patagonia
2021-10-01,,,,Nacional
2021-11-01,NIVEL GENERAL,,,GBA
2021-11-01,NIVEL GENERAL,,,Pampeana
2021-11-01,NIVEL GENERAL,3.0,,Noreste
2021-11-01,NIVEL GENERAL,,,Noroeste
2021-11-01,NIVEL GENERAL,,,Cuyo
2021-11-01,NIVEL GENERAL,,,Patagonia
2021-11-01,NIVEL GENERAL,,,Nacional
2021-11-01,Alimentos y bebidas no alcohólicas,,,GBA
2021-11-01,Alimentos y bebidas no alcohólicas,,,Pampeana
2021-11-01,Alimentos y bebidas no alcohólicas,,,Noreste
2021-11-01,Alimentos y bebidas no alcohólicas,,,Noroeste
2021-11-01,Alimentos y bebidas no alcohólicas,,,Cuyo
2021-11-01,Alimentos y bebidas no alcohólicas,,,Patagonia
2021-11-01,Alimentos y bebidas no alcohólicas,,,Nacional
2021-11-01,Bebidas alcohólicas y tabaco,,50.0,GBA
2021-11-01,Bebidas alcohólicas y tabaco,,,Pampeana
2021-11-01,Bebidas alcohólicas y tabaco,,,Noreste
2021-11-01,Bebidas alcohólicas y tabaco,,,Noroeste
2021-11-01,Bebidas alcohólicas y tabaco,,,Cuyo
2021-11-01,Bebidas alcohólicas y tabaco,,,Patagonia
2021-11-01,Bebidas alcohólicas y tabaco,,,Nacional
